product_id,name,brand,category,price,volume,skin_type,ingredient,concern,tags,description
P137,레티놀 수분 선크림,라온셀,선크림,27000,60ml,모든 피부,레티놀,수분,"선물용,임산부","잔주름 관리에 쓰는 레티놀 성분을 담은 선크림입니다. 산뜻한 제형으로 모든 피부에 맞게 설계했고, 옅은 시트러스 향입니다. 수분 고민이 있을 때 속건조가 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P138,콜라겐 필링 선크림,데일리랩,선크림,44100,50ml,건성,콜라겐,각질,"비건,선물용","탄력을 채워주는 콜라겐 성분을 담은 선크림입니다. 가볍게 스미는 제형으로 건성에 맞게 설계했고, 옅은 시트러스 향입니다. 각질 고민이 있을 때 겉돌던 게 없어졌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P139,히알루론산 필링 선크림,물빛연구소,선크림,21200,50ml,모든 피부,히알루론산,각질,"저자극,여행용,가성비","속당김을 잡아주는 히알루론산 성분을 담은 선크림입니다. 젤 같은 제형으로 모든 피부에 맞게 설계했고, 무향에 가까운 순한 향입니다. 각질 고민이 있을 때 겉돌던 게 없어졌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P140,히알루론산 시카 클렌징오일,라온셀,클렌징오일,23200,150ml,복합성,히알루론산,진정,"선물용,저자극","속당김을 잡아주는 히알루론산 성분을 담은 클렌징오일입니다. 물처럼 묽은 제형으로 복합성에 맞게 설계했고, 옅은 시트러스 향입니다. 진정 고민이 있을 때 붉은 기가 빨리 가라앉는다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P141,세라마이드 포어 에센스,데일리랩,에센스,32400,50ml,모든 피부,세라마이드,모공,"선물용,가성비,임산부","피부 장벽을 채워주는 세라마이드 성분을 담은 에센스입니다. 가볍게 스미는 제형으로 모든 피부에 맞게 설계했고, 무향에 가까운 순한 향입니다. 모공 고민이 있을 때 결이 정돈된 느낌이 든다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P142,어성초 트러블 세럼,물빛연구소,세럼,34400,30ml,복합성,어성초,트러블,"가성비,남성용,대용량","열감을 식혀주는 어성초 성분을 담은 세럼입니다. 산뜻한 제형으로 복합성에 맞게 설계했고, 무향입니다. 트러블 고민이 있을 때 올라오던 게 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P143,프로폴리스 수분 토너,순수담,토너,40500,150ml,민감성,프로폴리스,수분,"여행용,저자극","영양을 채워주는 프로폴리스 성분을 담은 토너입니다. 물처럼 묽은 제형으로 민감성에 맞게 설계했고, 무향입니다. 수분 고민이 있을 때 속건조가 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P144,나이아신아마이드 탄력 크림,데일리랩,크림,35300,60ml,복합성,나이아신아마이드,탄력,"저자극,비건","칙칙한 기를 덜어주는 나이아신아마이드 성분을 담은 크림입니다. 꾸덕한 제형으로 복합성에 맞게 설계했고, 은은한 허브 향입니다. 탄력 고민이 있을 때 탱탱한 느낌이 오래간다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P145,비타민C 포어 아이크림,청담수,아이크림,38900,30ml,건성,비타민C,모공,여행용,"맑은 결을 만들어주는 비타민C 성분을 담은 아이크림입니다. 물처럼 묽은 제형으로 건성에 맞게 설계했고, 옅은 시트러스 향입니다. 모공 고민이 있을 때 결이 정돈된 느낌이 든다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P146,병풀 시카 토너,순수담,토너,35400,150ml,건성,병풀,진정,"비건,가성비,대용량","예민해진 피부를 진정시키는 병풀 성분을 담은 토너입니다. 물처럼 묽은 제형으로 건성에 맞게 설계했고, 은은한 허브 향입니다. 진정 고민이 있을 때 붉은 기가 빨리 가라앉는다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P147,레티놀 트러블 선크림,허브노트,선크림,31000,50ml,복합성,레티놀,트러블,"비건,대용량,저자극","잔주름 관리에 쓰는 레티놀 성분을 담은 선크림입니다. 젤 같은 제형으로 복합성에 맞게 설계했고, 옅은 시트러스 향입니다. 트러블 고민이 있을 때 올라오던 게 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P148,프로폴리스 트러블 앰플,데일리랩,앰플,70300,30ml,건성,프로폴리스,트러블,"임산부,저자극","영양을 채워주는 프로폴리스 성분을 담은 앰플입니다. 산뜻한 제형으로 건성에 맞게 설계했고, 옅은 시트러스 향입니다. 트러블 고민이 있을 때 올라오던 게 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P149,쌀겨 탄력 선크림,순수담,선크림,19500,50ml,모든 피부,쌀겨,탄력,"저자극,선물용","묵은 각질을 부드럽게 녹이는 쌀겨 성분을 담은 선크림입니다. 가볍게 스미는 제형으로 모든 피부에 맞게 설계했고, 옅은 시트러스 향입니다. 탄력 고민이 있을 때 탱탱한 느낌이 오래간다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P150,판테놀 시카 세럼,허브노트,세럼,69400,30ml,복합성,판테놀,진정,선물용,"붉은 기를 달래주는 판테놀 성분을 담은 세럼입니다. 가볍게 스미는 제형으로 복합성에 맞게 설계했고, 무향입니다. 진정 고민이 있을 때 붉은 기가 빨리 가라앉는다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P151,콜라겐 브라이트닝 토너,그린포레,토너,28300,300ml,복합성,콜라겐,미백,"가성비,선물용","탄력을 채워주는 콜라겐 성분을 담은 토너입니다. 촉촉하게 감싸는 제형으로 복합성에 맞게 설계했고, 은은한 허브 향입니다. 미백 고민이 있을 때 얼굴이 한 톤 밝아 보인다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P152,레티놀 시카 토너,바른결,토너,29500,300ml,모든 피부,레티놀,진정,"대용량,남성용,비건","잔주름 관리에 쓰는 레티놀 성분을 담은 토너입니다. 산뜻한 제형으로 모든 피부에 맞게 설계했고, 무향입니다. 진정 고민이 있을 때 붉은 기가 빨리 가라앉는다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P153,판테놀 브라이트닝 로션,순수담,로션,28400,100ml,민감성,판테놀,미백,"선물용,대용량","붉은 기를 달래주는 판테놀 성분을 담은 로션입니다. 가볍게 스미는 제형으로 민감성에 맞게 설계했고, 옅은 시트러스 향입니다. 미백 고민이 있을 때 얼굴이 한 톤 밝아 보인다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P154,히알루론산 브라이트닝 선크림,바른결,선크림,46400,60ml,지성,히알루론산,미백,"대용량,선물용,여행용","속당김을 잡아주는 히알루론산 성분을 담은 선크림입니다. 가볍게 스미는 제형으로 지성에 맞게 설계했고, 은은한 허브 향입니다. 미백 고민이 있을 때 얼굴이 한 톤 밝아 보인다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P155,세라마이드 시카 아이크림,라온셀,아이크림,34700,30ml,모든 피부,세라마이드,진정,가성비,"피부 장벽을 채워주는 세라마이드 성분을 담은 아이크림입니다. 산뜻한 제형으로 모든 피부에 맞게 설계했고, 은은한 허브 향입니다. 진정 고민이 있을 때 붉은 기가 빨리 가라앉는다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P156,약산성 아미노산 트러블 앰플,청담수,앰플,39900,30ml,모든 피부,약산성 아미노산,트러블,"여행용,남성용,저자극","당김 없이 씻어내는 약산성 아미노산 성분을 담은 앰플입니다. 물처럼 묽은 제형으로 모든 피부에 맞게 설계했고, 옅은 시트러스 향입니다. 트러블 고민이 있을 때 올라오던 게 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P157,병풀 링클 클렌징오일,모이스트랩,클렌징오일,28100,150ml,민감성,병풀,주름,"남성용,가성비","예민해진 피부를 진정시키는 병풀 성분을 담은 클렌징오일입니다. 산뜻한 제형으로 민감성에 맞게 설계했고, 무향입니다. 주름 고민이 있을 때 눈가가 덜 접힌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P158,어성초 브라이트닝 미스트,피부일기,미스트,22100,120ml,모든 피부,어성초,미백,"비건,여행용,선물용","열감을 식혀주는 어성초 성분을 담은 미스트입니다. 꾸덕한 제형으로 모든 피부에 맞게 설계했고, 무향입니다. 미백 고민이 있을 때 얼굴이 한 톤 밝아 보인다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P159,비타민C 트러블 클렌징폼,미니멀스킨,클렌징폼,14600,150ml,지성,비타민C,트러블,"가성비,선물용","맑은 결을 만들어주는 비타민C 성분을 담은 클렌징폼입니다. 젤 같은 제형으로 지성에 맞게 설계했고, 무향입니다. 트러블 고민이 있을 때 올라오던 게 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P160,약산성 아미노산 필링 클렌징폼,데일리랩,클렌징폼,28000,120ml,건성,약산성 아미노산,각질,"저자극,남성용","당김 없이 씻어내는 약산성 아미노산 성분을 담은 클렌징폼입니다. 물처럼 묽은 제형으로 건성에 맞게 설계했고, 은은한 허브 향입니다. 각질 고민이 있을 때 겉돌던 게 없어졌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P161,녹차 링클 세럼,물빛연구소,세럼,33100,50ml,복합성,녹차,주름,여행용,"산뜻하게 정돈해주는 녹차 성분을 담은 세럼입니다. 젤 같은 제형으로 복합성에 맞게 설계했고, 옅은 시트러스 향입니다. 주름 고민이 있을 때 눈가가 덜 접힌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P162,녹차 링클 크림,포레스트힐,크림,26200,60ml,복합성,녹차,주름,저자극,"산뜻하게 정돈해주는 녹차 성분을 담은 크림입니다. 물처럼 묽은 제형으로 복합성에 맞게 설계했고, 옅은 시트러스 향입니다. 주름 고민이 있을 때 눈가가 덜 접힌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P163,비타민C 포어 에센스,피부일기,에센스,38600,80ml,복합성,비타민C,모공,"선물용,임산부,여행용","맑은 결을 만들어주는 비타민C 성분을 담은 에센스입니다. 젤 같은 제형으로 복합성에 맞게 설계했고, 옅은 시트러스 향입니다. 모공 고민이 있을 때 결이 정돈된 느낌이 든다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P164,프로폴리스 포어 크림,피부일기,크림,36600,60ml,모든 피부,프로폴리스,모공,"임산부,가성비","영양을 채워주는 프로폴리스 성분을 담은 크림입니다. 촉촉하게 감싸는 제형으로 모든 피부에 맞게 설계했고, 무향입니다. 모공 고민이 있을 때 결이 정돈된 느낌이 든다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P165,쌀겨 포어 크림,물빛연구소,크림,33700,80ml,모든 피부,쌀겨,모공,"여행용,대용량,임산부","묵은 각질을 부드럽게 녹이는 쌀겨 성분을 담은 크림입니다. 가볍게 스미는 제형으로 모든 피부에 맞게 설계했고, 은은한 허브 향입니다. 모공 고민이 있을 때 결이 정돈된 느낌이 든다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P166,녹차 탄력 로션,미니멀스킨,로션,28500,150ml,지성,녹차,탄력,"임산부,여행용,선물용","산뜻하게 정돈해주는 녹차 성분을 담은 로션입니다. 산뜻한 제형으로 지성에 맞게 설계했고, 무향에 가까운 순한 향입니다. 탄력 고민이 있을 때 탱탱한 느낌이 오래간다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P167,쌀겨 트러블 로션,미니멀스킨,로션,28400,150ml,지성,쌀겨,트러블,"저자극,선물용","묵은 각질을 부드럽게 녹이는 쌀겨 성분을 담은 로션입니다. 산뜻한 제형으로 지성에 맞게 설계했고, 무향에 가까운 순한 향입니다. 트러블 고민이 있을 때 올라오던 게 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P168,프로폴리스 포어 로션,라온셀,로션,33800,150ml,모든 피부,프로폴리스,모공,선물용,"영양을 채워주는 프로폴리스 성분을 담은 로션입니다. 산뜻한 제형으로 모든 피부에 맞게 설계했고, 무향에 가까운 순한 향입니다. 모공 고민이 있을 때 결이 정돈된 느낌이 든다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P169,녹차 링클 미스트,포레스트힐,미스트,32600,120ml,민감성,녹차,주름,"여행용,임산부","산뜻하게 정돈해주는 녹차 성분을 담은 미스트입니다. 젤 같은 제형으로 민감성에 맞게 설계했고, 옅은 시트러스 향입니다. 주름 고민이 있을 때 눈가가 덜 접힌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P170,세라마이드 트러블 세럼,모이스트랩,세럼,27100,30ml,복합성,세라마이드,트러블,"대용량,저자극","피부 장벽을 채워주는 세라마이드 성분을 담은 세럼입니다. 젤 같은 제형으로 복합성에 맞게 설계했고, 옅은 시트러스 향입니다. 트러블 고민이 있을 때 올라오던 게 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P171,약산성 아미노산 포어 토너,물빛연구소,토너,51000,200ml,민감성,약산성 아미노산,모공,남성용,"당김 없이 씻어내는 약산성 아미노산 성분을 담은 토너입니다. 꾸덕한 제형으로 민감성에 맞게 설계했고, 옅은 시트러스 향입니다. 모공 고민이 있을 때 결이 정돈된 느낌이 든다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P172,프로폴리스 시카 로션,피부일기,로션,28100,150ml,민감성,프로폴리스,진정,"대용량,여행용","영양을 채워주는 프로폴리스 성분을 담은 로션입니다. 꾸덕한 제형으로 민감성에 맞게 설계했고, 무향입니다. 진정 고민이 있을 때 붉은 기가 빨리 가라앉는다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P173,약산성 아미노산 트러블 크림,피부일기,크림,30000,50ml,복합성,약산성 아미노산,트러블,"남성용,가성비,비건","당김 없이 씻어내는 약산성 아미노산 성분을 담은 크림입니다. 꾸덕한 제형으로 복합성에 맞게 설계했고, 무향에 가까운 순한 향입니다. 트러블 고민이 있을 때 올라오던 게 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P174,콜라겐 링클 에센스,바른결,에센스,39800,100ml,모든 피부,콜라겐,주름,비건,"탄력을 채워주는 콜라겐 성분을 담은 에센스입니다. 젤 같은 제형으로 모든 피부에 맞게 설계했고, 무향에 가까운 순한 향입니다. 주름 고민이 있을 때 눈가가 덜 접힌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P175,쌀겨 수분 클렌징오일,데일리랩,클렌징오일,28400,200ml,지성,쌀겨,수분,"남성용,여행용,선물용","묵은 각질을 부드럽게 녹이는 쌀겨 성분을 담은 클렌징오일입니다. 촉촉하게 감싸는 제형으로 지성에 맞게 설계했고, 은은한 허브 향입니다. 수분 고민이 있을 때 속건조가 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P176,콜라겐 링클 선크림,모이스트랩,선크림,19300,50ml,민감성,콜라겐,주름,"가성비,선물용","탄력을 채워주는 콜라겐 성분을 담은 선크림입니다. 촉촉하게 감싸는 제형으로 민감성에 맞게 설계했고, 옅은 시트러스 향입니다. 주름 고민이 있을 때 눈가가 덜 접힌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P177,판테놀 필링 로션,청담수,로션,42900,150ml,지성,판테놀,각질,가성비,"붉은 기를 달래주는 판테놀 성분을 담은 로션입니다. 젤 같은 제형으로 지성에 맞게 설계했고, 옅은 시트러스 향입니다. 각질 고민이 있을 때 겉돌던 게 없어졌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P178,병풀 필링 에센스,그린포레,에센스,28900,50ml,민감성,병풀,각질,"대용량,선물용,저자극","예민해진 피부를 진정시키는 병풀 성분을 담은 에센스입니다. 젤 같은 제형으로 민감성에 맞게 설계했고, 무향입니다. 각질 고민이 있을 때 겉돌던 게 없어졌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P179,약산성 아미노산 포어 세럼,데일리랩,세럼,41700,50ml,모든 피부,약산성 아미노산,모공,"선물용,가성비","당김 없이 씻어내는 약산성 아미노산 성분을 담은 세럼입니다. 가볍게 스미는 제형으로 모든 피부에 맞게 설계했고, 무향입니다. 모공 고민이 있을 때 결이 정돈된 느낌이 든다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P180,콜라겐 브라이트닝 세럼,순수담,세럼,43800,50ml,모든 피부,콜라겐,미백,"대용량,가성비,남성용","탄력을 채워주는 콜라겐 성분을 담은 세럼입니다. 젤 같은 제형으로 모든 피부에 맞게 설계했고, 옅은 시트러스 향입니다. 미백 고민이 있을 때 얼굴이 한 톤 밝아 보인다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P181,약산성 아미노산 트러블 아이크림,데일리랩,아이크림,54100,20ml,민감성,약산성 아미노산,트러블,"대용량,여행용,임산부","당김 없이 씻어내는 약산성 아미노산 성분을 담은 아이크림입니다. 젤 같은 제형으로 민감성에 맞게 설계했고, 무향에 가까운 순한 향입니다. 트러블 고민이 있을 때 올라오던 게 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P182,세라마이드 필링 미스트,미니멀스킨,미스트,21600,100ml,복합성,세라마이드,각질,"가성비,대용량","피부 장벽을 채워주는 세라마이드 성분을 담은 미스트입니다. 젤 같은 제형으로 복합성에 맞게 설계했고, 무향에 가까운 순한 향입니다. 각질 고민이 있을 때 겉돌던 게 없어졌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P183,알로에 브라이트닝 에센스,허브노트,에센스,31500,100ml,민감성,알로에,미백,"대용량,가성비","수분을 오래 붙잡아두는 알로에 성분을 담은 에센스입니다. 젤 같은 제형으로 민감성에 맞게 설계했고, 은은한 허브 향입니다. 미백 고민이 있을 때 얼굴이 한 톤 밝아 보인다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P184,약산성 아미노산 포어 에센스,미니멀스킨,에센스,39500,80ml,복합성,약산성 아미노산,모공,임산부,"당김 없이 씻어내는 약산성 아미노산 성분을 담은 에센스입니다. 젤 같은 제형으로 복합성에 맞게 설계했고, 은은한 허브 향입니다. 모공 고민이 있을 때 결이 정돈된 느낌이 든다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P185,알로에 트러블 미스트,물빛연구소,미스트,31700,100ml,민감성,알로에,트러블,"대용량,비건,가성비","수분을 오래 붙잡아두는 알로에 성분을 담은 미스트입니다. 산뜻한 제형으로 민감성에 맞게 설계했고, 무향입니다. 트러블 고민이 있을 때 올라오던 게 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P186,나이아신아마이드 트러블 로션,라온셀,로션,30800,150ml,건성,나이아신아마이드,트러블,"저자극,비건,여행용","칙칙한 기를 덜어주는 나이아신아마이드 성분을 담은 로션입니다. 촉촉하게 감싸는 제형으로 건성에 맞게 설계했고, 은은한 허브 향입니다. 트러블 고민이 있을 때 올라오던 게 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P187,어성초 브라이트닝 앰플,라온셀,앰플,27700,50ml,건성,어성초,미백,"대용량,남성용,선물용","열감을 식혀주는 어성초 성분을 담은 앰플입니다. 물처럼 묽은 제형으로 건성에 맞게 설계했고, 은은한 허브 향입니다. 미백 고민이 있을 때 얼굴이 한 톤 밝아 보인다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P188,히알루론산 포어 앰플,순수담,앰플,41500,50ml,건성,히알루론산,모공,"비건,남성용","속당김을 잡아주는 히알루론산 성분을 담은 앰플입니다. 물처럼 묽은 제형으로 건성에 맞게 설계했고, 옅은 시트러스 향입니다. 모공 고민이 있을 때 결이 정돈된 느낌이 든다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P189,비타민C 수분 로션,모이스트랩,로션,27300,150ml,건성,비타민C,수분,선물용,"맑은 결을 만들어주는 비타민C 성분을 담은 로션입니다. 가볍게 스미는 제형으로 건성에 맞게 설계했고, 옅은 시트러스 향입니다. 수분 고민이 있을 때 속건조가 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P190,어성초 수분 세럼,피부일기,세럼,34700,50ml,복합성,어성초,수분,"저자극,여행용","열감을 식혀주는 어성초 성분을 담은 세럼입니다. 꾸덕한 제형으로 복합성에 맞게 설계했고, 은은한 허브 향입니다. 수분 고민이 있을 때 속건조가 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P191,쌀겨 브라이트닝 로션,포레스트힐,로션,27000,100ml,복합성,쌀겨,미백,"가성비,선물용","묵은 각질을 부드럽게 녹이는 쌀겨 성분을 담은 로션입니다. 젤 같은 제형으로 복합성에 맞게 설계했고, 옅은 시트러스 향입니다. 미백 고민이 있을 때 얼굴이 한 톤 밝아 보인다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P192,병풀 수분 크림,청담수,크림,48000,80ml,복합성,병풀,수분,"임산부,남성용,비건","예민해진 피부를 진정시키는 병풀 성분을 담은 크림입니다. 젤 같은 제형으로 복합성에 맞게 설계했고, 무향에 가까운 순한 향입니다. 수분 고민이 있을 때 속건조가 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P193,약산성 아미노산 필링 앰플,포레스트힐,앰플,58100,50ml,건성,약산성 아미노산,각질,여행용,"당김 없이 씻어내는 약산성 아미노산 성분을 담은 앰플입니다. 가볍게 스미는 제형으로 건성에 맞게 설계했고, 무향에 가까운 순한 향입니다. 각질 고민이 있을 때 겉돌던 게 없어졌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P194,녹차 필링 클렌징오일,모이스트랩,클렌징오일,27900,200ml,지성,녹차,각질,비건,"산뜻하게 정돈해주는 녹차 성분을 담은 클렌징오일입니다. 촉촉하게 감싸는 제형으로 지성에 맞게 설계했고, 무향에 가까운 순한 향입니다. 각질 고민이 있을 때 겉돌던 게 없어졌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P195,히알루론산 트러블 토너,데일리랩,토너,29900,150ml,복합성,히알루론산,트러블,"대용량,가성비,임산부,선물용","속당김을 잡아주는 히알루론산 성분을 담은 토너입니다. 꾸덕한 제형으로 복합성에 맞게 설계했고, 무향에 가까운 순한 향입니다. 트러블 고민이 있을 때 올라오던 게 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P196,쌀겨 수분 클렌징폼,바른결,클렌징폼,26600,150ml,모든 피부,쌀겨,수분,"임산부,여행용,선물용","묵은 각질을 부드럽게 녹이는 쌀겨 성분을 담은 클렌징폼입니다. 젤 같은 제형으로 모든 피부에 맞게 설계했고, 무향입니다. 수분 고민이 있을 때 속건조가 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P197,알로에 링클 크림,모이스트랩,크림,31500,50ml,모든 피부,알로에,주름,임산부,"수분을 오래 붙잡아두는 알로에 성분을 담은 크림입니다. 가볍게 스미는 제형으로 모든 피부에 맞게 설계했고, 은은한 허브 향입니다. 주름 고민이 있을 때 눈가가 덜 접힌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P198,나이아신아마이드 수분 아이크림,바른결,아이크림,29100,30ml,지성,나이아신아마이드,수분,"임산부,선물용","칙칙한 기를 덜어주는 나이아신아마이드 성분을 담은 아이크림입니다. 꾸덕한 제형으로 지성에 맞게 설계했고, 무향에 가까운 순한 향입니다. 수분 고민이 있을 때 속건조가 덜하다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P199,약산성 아미노산 탄력 아이크림,그린포레,아이크림,32800,20ml,모든 피부,약산성 아미노산,탄력,"대용량,남성용","당김 없이 씻어내는 약산성 아미노산 성분을 담은 아이크림입니다. 꾸덕한 제형으로 모든 피부에 맞게 설계했고, 무향에 가까운 순한 향입니다. 탄력 고민이 있을 때 탱탱한 느낌이 오래간다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
P200,나이아신아마이드 링클 세럼,청담수,세럼,78300,30ml,지성,나이아신아마이드,주름,"선물용,대용량","칙칙한 기를 덜어주는 나이아신아마이드 성분을 담은 세럼입니다. 물처럼 묽은 제형으로 지성에 맞게 설계했고, 무향에 가까운 순한 향입니다. 주름 고민이 있을 때 눈가가 덜 접힌다는 이야기를 많이 듣습니다. 아침저녁 세안 뒤 적당량을 덜어 사용하세요."
